0,The Administration of Union Territory Daman and Diu has revoked its order that made it compulsory for women to tie rakhis to their male colleagues on the occasion of Rakshabandhan on August 7.,"The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. It has been decided to celebrate the festival of Rakshabandhan on August 7. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? were issued by the Daman and Diu administration a day apart."
49,"Defending the IGIMS marital declaration form, Bihar Health Minister Mangal Pandey said he checked the meaning of virgin in dictionary, wherein it meant unmarried woman and he didn't find anything objectionable in it.","In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. It has been decided to celebrate the festival of Rakshabandhan on August 7. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening."
50,"Pandey added that he discussed the issue with the management, who informed him that the format used was same as AIIMS' and was being used since 1983.","To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,?"
51,The members of a Norwegian anti-immigrant group have been trolled for mistaking a photograph of six empty bus seats for a group of women wearing burqas.,s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. It has been decided to celebrate the festival of Rakshabandhan on August 7. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. were issued by the Daman and Diu administration a day apart. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ?
52,"The post, shared on  the closed Facebook group Fedrelandet viktigst (Fatherland first), garnered comments like ""Get them out of our country"" and ""Could be terrorists"".","the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ? To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? It has been decided to celebrate the festival of Rakshabandhan on August 7."
53,A newborn boy in Maharashtra's Thane was found to be 'pregnant' with own half-formed twin that was feeding off the boy's blood supply.,"To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? were issued by the Daman and Diu administration a day apart."
54,The doctors said that it was a very rare condition called 'fetus in fetu' with less than 200 such cases recorded till date.,"s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,?"
55,The doctors successfully operated to remove the 7-cm fetus that weighed 150 gram.,"It has been decided to celebrate the festival of Rakshabandhan on August 7. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. were issued by the Daman and Diu administration a day apart."
56,The North Delhi Municipal Corporation has said that the Ring Road and Aurobindo Marg near AIIMS and Safdarjung Hospitals will be declared a no-hawker zone.,"To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. were issued by the Daman and Diu administration a day apart. It has been decided to celebrate the festival of Rakshabandhan on August 7. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said."
57,"The move is aimed at streamlining traffic movement outside the hospitals so that patients, doctors, and ambulances coming to the medical institutes get easier access and other commuters do not face any hassle.","In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ? The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
58,Over 400 farmers from Greater Noida and adjoining areas protested in Dadri seeking immediate release of 39 farmers arrested on Friday for stopping a passenger train and blocking movement on the Delhi-Howrah railway track for an hour.,"The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. It has been decided to celebrate the festival of Rakshabandhan on August 7. were issued by the Daman and Diu administration a day apart. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,?"
59,The arrested farmers had been demanding more compensation for land being acquired by the government for construction of the Eastern Peripheral Expressway.,"s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. It has been decided to celebrate the festival of Rakshabandhan on August 7. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. were issued by the Daman and Diu administration a day apart."
60,Investigators have released pictures showing how close an Air Canada flight came to crashing onto four planes at a US airport last month.,"To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. were issued by the Daman and Diu administration a day apart."
61,"Its pilots mistakenly descended towards a taxiway, where four planes were parked, instead of the runway before aborting the landing.","were issued by the Daman and Diu administration a day apart. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening."
62,Investigators said the incident came within a few feet of becoming one of the worst aviation disasters.,"s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ? It has been decided to celebrate the festival of Rakshabandhan on August 7. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. were issued by the Daman and Diu administration a day apart."
63,"Two sunbathers, a 56-year-old man and an eight-year-old girl, were killed on Wednesday when a light plane struck them while making an emergency landing at a beach in Portugal.","In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. were issued by the Daman and Diu administration a day apart. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said."
64,The others had run into the sea to save themselves.,"the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. It has been decided to celebrate the festival of Rakshabandhan on August 7. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
65,"The two occupants of the plane, which appeared to be in difficulty and had a partly broken left wing, were unhurt.","In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. were issued by the Daman and Diu administration a day apart. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ?"
66,"The Saudi-led coalition in Yemen is blocking deliveries of jet fuel to UN planes bringing humanitarian aid to the rebel-held capital Sanaa, UN officials said.","the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. It has been decided to celebrate the festival of Rakshabandhan on August 7. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace."
67,"Aid efforts were also hampered by delays and refusals of visas by the Yemeni government, officials added.","were issued by the Daman and Diu administration a day apart. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ? In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,?"
68,The Saudi-led coalition has been involved in Yemen's civil war backing the Yemeni government against the Houthi rebels.,"It has been decided to celebrate the festival of Rakshabandhan on August 7. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? were issued by the Daman and Diu administration a day apart. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said."
69,"The US Air Force on Wednesday successfully launched an unarmed intercontinental ballistic missile from California, the fourth such test this year.","The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? It has been decided to celebrate the festival of Rakshabandhan on August 7."
70,"The test will show the readiness and effectiveness of the weapon system, officials said.","the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ? In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? It has been decided to celebrate the festival of Rakshabandhan on August 7. were issued by the Daman and Diu administration a day apart."
71,The launch comes amid concerns over North Korea which recently tested two intercontinental ballistic missiles which it claims has the range to reach the US.,"It has been decided to celebrate the festival of Rakshabandhan on August 7. The two notifications ? s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
72,"The remains of a German hiker, who disappeared while climbing in the Swiss Alps 30 years ago, have been found embedded in a glacier, police officials said.","In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. It has been decided to celebrate the festival of Rakshabandhan on August 7. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. were issued by the Daman and Diu administration a day apart."
73,"The remains were found by two people climbing the Lagginhorn mountain, they added.","were issued by the Daman and Diu administration a day apart. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. The two notifications ? To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,?"
74,"Recently, bodies of a Swiss couple who went missing 75 years ago were found perfectly preserved in the Alps.","were issued by the Daman and Diu administration a day apart. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. It has been decided to celebrate the festival of Rakshabandhan on August 7. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
75,"Veteran actor Dilip Kumar has been admitted to Lilavati Hospital in Mumbai, following kidney complications and dehydration.","It has been decided to celebrate the festival of Rakshabandhan on August 7. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
76,"The doctors treating the 94-year-old actor have said that he is stable and currently recuperating in the general ward while adding, ""There is no cause for concern"".","To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
77,The veteran actor had also been hospitalised twice last year due to medical reasons.,"It has been decided to celebrate the festival of Rakshabandhan on August 7. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
78,The Mangrove Society of India has listed Mumbai's two mangrove wetlands?,The two notifications ? It has been decided to celebrate the festival of Rakshabandhan on August 7. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ? The union territory? s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace.
79,"Airoli and Vikhroli, among twelve unique mangrove forests in India.","In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. were issued by the Daman and Diu administration a day apart. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
80,"The twelve locations were selected to help conserve different mangrove species, and establish them as international tourism destinations, officials said.","the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. were issued by the Daman and Diu administration a day apart. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
81,"""Mangrove forests can sequester carbon 10 times more than tropical forests,"" they added.","the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? were issued by the Daman and Diu administration a day apart. It has been decided to celebrate the festival of Rakshabandhan on August 7."
82,"Jammu and Kashmir Police have approached the Pakistan High Commission asking them to claim the body of Lashkar-e-Taiba commander Abu Dujana, who was killed by security forces on Tuesday.","the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. It has been decided to celebrate the festival of Rakshabandhan on August 7. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. were issued by the Daman and Diu administration a day apart."
83,"Notably, this is the first time the authorities have approached the High Commission asking them to claim the body of any Pakistani national killed in an anti-militancy operation in the state.","In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. It has been decided to celebrate the festival of Rakshabandhan on August 7. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace."
84,"Abu Ismail, mastermind of the Amarnath Yatra attack, will reportedly replace Abu Dujana as the Kashmir division chief of Lashkar-e-Taiba (LeT).","the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ? It has been decided to celebrate the festival of Rakshabandhan on August 7. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,?"
85,Dujana was killed by the security forces on Tuesday after a seven-hour gunfight in south Kashmir's Pulwama district.,"The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. were issued by the Daman and Diu administration a day apart. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? It has been decided to celebrate the festival of Rakshabandhan on August 7."
86,"Notably, eight pilgrims were killed and 18 were injured in the Amarnath Yatra attack last month.","were issued by the Daman and Diu administration a day apart. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
87,"Explaining his frequent visits to golf clubs, US President Donald Trump told his New Jersey golf club members that he spends so much time away from Washington DC because the White House is a 'real dump', according to reports.","In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace."
88,"Notably, the White House is the most expensive house in the US and is worth almost $400 million.","In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. were issued by the Daman and Diu administration a day apart. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
89,"A self-styled email prankster, known as @SINON_REBORN on Twitter, has fooled recently-fired White House Communications Director Anthony Scaramucci thrice.","the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. It has been decided to celebrate the festival of Rakshabandhan on August 7. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening."
90,"The prankster fooled Scaramucci by posing as recently-fired Chief of Staff Reince Priebus, as a Russian envoy and finally as one of his friends.","were issued by the Daman and Diu administration a day apart. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ? In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
91,"The prankster said he targeted Scaramucci because he had used mental health issues as a ""put down"".","the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. were issued by the Daman and Diu administration a day apart. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? It has been decided to celebrate the festival of Rakshabandhan on August 7."
92,"A UK-based doctor, Manish Shah, has been charged with 118 sexual offences, the Metropolitan Police said on Wednesday.","the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. It has been decided to celebrate the festival of Rakshabandhan on August 7. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening."
93,"Shah has been accused of 65 counts of assault by penetration and 52 allegations of sexual assault, police officials added.","It has been decided to celebrate the festival of Rakshabandhan on August 7. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ? the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. were issued by the Daman and Diu administration a day apart."
94,He has also been charged with one count of sexual assault on a child under 13.,"It has been decided to celebrate the festival of Rakshabandhan on August 7. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ? were issued by the Daman and Diu administration a day apart. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening."
95,"US President Donald Trump's campaign could not have colluded with Russia because the team was too dysfunctional and disorganised to coordinate with a foreign government, the President's son-in-law and senior adviser Jared Kushner has claimed.","In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. were issued by the Daman and Diu administration a day apart. It has been decided to celebrate the festival of Rakshabandhan on August 7."
96,"Notably, Kushner had acknowledged four meetings with Russians during and after Trump's presidential bid and insisted that he had ""nothing to hide"".","the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. To ensure that no one skipped office, an attendance report was to be sent to the government the next evening. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? were issued by the Daman and Diu administration a day apart."
97,"A woman lawmaker of Pakistan Tehreek-e-Insaf (PTI) party, Ayesha Gulalai, has accused party leader Imran Khan of harassing women leaders in the party and sending them obscene text messages.","one mandating the celebration of Rakshabandhan (left) and the other withdrawing the mandate (right) ? the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? It has been decided to celebrate the festival of Rakshabandhan on August 7. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
98,"""My integrity matters to me the most and I cannot compromise when it comes to my honour and dignity,"" Gulalai said announcing her resignation from the party.","The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media. the order, issued on August 1 by Gurpreet Singh, deputy secretary (personnel), had said. It has been decided to celebrate the festival of Rakshabandhan on August 7. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? To ensure that no one skipped office, an attendance report was to be sent to the government the next evening."
99,Harry Potter author JK Rowling has apologised for a series of tweets in which she falsely accused US President Donald Trump of refusing to shake the hand of a child in a wheelchair during an event last week.,"It has been decided to celebrate the festival of Rakshabandhan on August 7. In this connection, all offices/ departments shall remain open and celebrate the festival collectively at a suitable time wherein all the lady staff shall tie rakhis to their colleagues,? s administration was forced to retreat within 24 hours of issuing the circular that made it compulsory for its staff to celebrate Rakshabandhan at workplace. were issued by the Daman and Diu administration a day apart. The Daman and Diu administration on Wednesday withdrew a circular that asked women staff to tie rakhis on male colleagues after the order triggered a backlash from employees and was ripped apart on social media."
